Id,SalePrice
2023,150037.4
2024,225268.83333333334
2025,380945.36
2026,175659.19444444444
2027,146204.48
2028,170745.18
2029,166372.62793650792
2030,282482.00333333336
2031,262454.96
2032,266082.9533333333
2033,280143.88333333336
2034,160429.04333333333
2035,211258.07
2036,213146.4085714286
2037,219485.08190476193
2038,340685.2366666667
2039,210715.22
2040,434227.74666666664
2041,272092.86666666664
2042,196448.59325396825
2043,167898.5
2044,171069.67333333334
2045,233737.37296296298
2046,138976.22
2047,152272.54
2048,133787.012999593
2049,137648.46
2050,175914.70555555559
2051,97159.90666666666
2052,135829.10555555555
2053,143818.13777777777
2054,80409.15333333334
2055,158665.26
2056,122386.6
2057,125529.94780284043
2058,221259.96666666667
2059,128501.0
2060,165587.80777777775
2061,180900.10666666666
2062,135016.9735964912
2063,113323.99606060606
2064,138045.01666666666
2065,129604.63051282051
2066,178418.46333333335
2067,126938.11333333333
2068,140678.80666666667
2069,94016.39
2070,113938.02916666666
2071,97648.75666666667
2072,135532.0222222222
2073,136831.36126984126
2074,185475.41333333333
2075,146222.13365079366
2076,125246.89569800571
2077,147497.8611111111
2078,129356.23555555554
2079,132071.49947811448
2080,116103.06817460318
2081,119539.24388888889
2082,135360.8511111111
2083,143271.20888888888
2084,111840.76835914086
2085,127251.6911111111
2086,123172.58
2087,124823.5888888889
2088,116828.10666666667
2089,80422.93666666666
2090,139422.25333333333
2091,130236.54
2092,147326.92666666667
2093,138853.38333333333
2094,139296.16
2095,155327.22222222225
2096,88302.62333333334
2097,91926.09333333334
2098,147003.29222222223
2099,67549.67
2100,118297.87666666666
2101,141101.87
2102,148876.34
2103,101826.27444444444
2104,126239.31333333334
2105,138702.90666666668
2106,79954.56
2107,245137.01333333334
2108,122455.97687931953
2109,117235.83111111113
2110,126499.70192982456
2111,161930.38555555558
2112,139914.78
2113,120478.30333333333
2114,105675.00333333333
2115,155423.67333333334
2116,114634.51
2117,153608.90962962963
2118,116314.78333333334
2119,105688.27
2120,108937.54333333333
2121,119507.94555555555
2122,103420.43333333333
2123,91015.94333333333
2124,207750.51
2125,136318.87666666668
2126,159676.85733333335
2127,158752.37333333332
2128,135699.94333333333
2129,100446.27051282051
2130,146963.01
2131,164481.08
2132,120732.57
2133,117368.25333333333
2134,120114.23595238094
2135,103387.77444444444
2136,82840.20666666667
2137,122641.2411111111
2138,138560.36111111112
2139,152575.55819444446
2140,137024.27192982455
2141,135398.39
2142,133346.9914285714
2143,145343.63666666666
2144,118995.19333333333
2145,134229.354004884
2146,152259.85666666666
2147,162913.05333333334
2148,123677.79666666666
2149,132810.52592592593
2150,226155.04424242428
2151,129909.045
2152,176353.89333333334
2153,161613.3911111111
2154,115719.0
2155,125890.98
2156,222964.78666666665
2157,240642.23333333334
2158,229177.91666666666
2159,209564.4
2160,169548.83333333334
2161,266353.68666666665
2162,442256.76
2163,335899.95666666667
2164,258209.71
2165,172414.23333333334
2166,144158.5761309524
2167,214084.8
2168,209037.575
2169,193561.55833333332
2170,221121.66
2171,144706.91222222222
2172,143343.66
2173,162849.31333333332
2174,240594.85
2175,332045.85333333333
2176,322382.4666666667
2177,253362.31
2178,229285.24333333335
2179,144254.17333333334
2180,194931.44333333333
2181,189889.5417965368
2182,222415.72666666665
2183,200854.45821428573
2184,140230.6266917293
2185,126457.58555555555
2186,147236.83333333334
2187,147897.93333333332
2188,156608.93
2189,178714.38333333333
2190,92432.04666666666
2191,93231.61333333333
2192,102086.69333333333
2193,97217.88333333333
2194,97063.47666666667
2195,114952.5780952381
2196,105822.39333333333
2197,113939.99666666667
2198,159076.02
2199,160279.83333333334
2200,122536.13555555555
2201,127452.96
2202,198635.84888888887
2203,158798.05666666667
2204,168134.30666666667
2205,105621.08
2206,133510.88333333333
2207,229930.94666666666
2208,235976.325
2209,196284.07333333333
2210,123691.83333333333
2211,114110.7864814815
2212,112723.3588888889
2213,102538.4461111111
2214,140567.0
2215,99571.94
2216,147363.80888888892
2217,85238.63333333333
2218,99523.74
2219,81098.64333333333
2220,75259.80333333333
2221,324171.97
2222,239576.37666666668
2223,253146.08333333334
2224,214894.51333333334
2225,135648.60333333333
2226,190463.04666666666
2227,197936.37333333332
2228,266706.45666666667
2229,242349.03666666665
2230,160354.82
2231,208949.46666666667
2232,183767.15066666668
2233,170838.61333333334
2234,236717.40333333332
2235,200155.96666666667
2236,271857.11333333334
2237,357113.0733333333
2238,216724.47666666665
2239,120303.21476190478
2240,164469.63333333333
2241,149823.66666666666
2242,136000.1
2243,135422.32666666666
2244,100340.31333333334
2245,93421.74333333333
2246,142044.34722222222
2247,100591.66666666667
2248,123486.23403078405
2249,125348.04482443484
2250,135132.34666666668
2251,116739.44666666667
2252,182348.94
2253,149733.88066666666
2254,179326.54733333335
2255,194961.76666666666
2256,175699.5035858586
2257,195915.09333333332
2258,174414.73214285713
2259,179822.1288888889
2260,146323.99666666667
2261,193281.02714285714
2262,208957.0
2263,320378.26666666666
2264,422209.60333333333
2265,172248.80666666667
2266,284102.01
2267,377156.38
2268,349819.2866666667
2269,165917.054
2270,181306.76603174602
2271,242850.96666666667
2272,214442.36
2273,163329.84
2274,171154.49511111111
2275,166648.39111111112
2276,183185.985
2277,182236.24666666667
2278,161111.4188888889
2279,122826.96644836644
2280,120543.69
2281,173734.85666666666
2282,173037.41400000002
2283,93572.97666666667
2284,105043.70111111112
2285,151241.75333333333
2286,129232.92817460318
2287,326657.28
2288,270442.14666666667
2289,385897.8566666667
2290,429454.23333333334
2291,306637.15
2292,414697.95666666667
2293,433782.9
2294,379852.6533333333
2295,453257.58666666667
2296,275264.73
2297,296818.4733333333
2298,313632.6533333333
2299,351131.19
2300,317564.32666666666
2301,270642.17
2302,238181.21
2303,245246.80333333334
2304,246435.57
2305,178327.56151515152
2306,179009.9115151515
2307,181004.15666666668
2308,225083.1
2309,280824.38666666666
2310,211690.39702020204
2311,197199.0822222222
2312,178010.2506666667
2313,173055.1268235294
2314,172291.6176190476
2315,171767.31198947458
2316,180976.67549019607
2317,173842.1906666667
2318,172259.3000125626
2319,174250.51826839824
2320,180540.5061111111
2321,254530.73
2322,169481.27666666667
2323,179138.34666666668
2324,164480.69
2325,218711.14053872053
2326,165168.02666666667
2327,215922.46
2328,222259.04666666666
2329,183922.88994522256
2330,178364.63082539683
2331,349612.22
2332,401129.5333333333
2333,305276.4066666667
2334,254559.66333333333
2335,258389.7562962963
2336,341665.18666666665
2337,207882.05666666667
2338,271720.93666666665
2339,238488.27666666667
2340,401835.11333333334
2341,217149.19666666666
2342,247117.25666666665
2343,218609.43
2344,234122.65666666668
2345,245955.49666666667
2346,217884.5936111111
2347,202943.49694444446
2348,227844.26
2349,157786.0788888889
2350,281444.62
2351,246283.16333333333
2352,254332.19962962964
2353,210993.29
2354,123781.68333333333
2355,161046.07333333333
2356,151209.69819444444
2357,198642.94757575757
2358,198090.23166666666
2359,121342.54333333333
2360,122401.06844155843
2361,139138.5031679894
2362,259240.51666666666
2363,143482.10946428572
2364,150902.2623809524
2365,219730.1323809524
2366,193312.88333333333
2367,226813.34666666668
2368,201079.45
2369,226929.65333333332
2370,165980.28904761907
2371,162208.54555555558
2372,194121.76444444444
2373,254356.72333333333
2374,296337.36666666664
2375,248469.05666666667
2376,268749.36
2377,369732.13333333336
2378,139155.75222222222
2379,205195.63333333333
2380,144136.32571428572
2381,160066.94
2382,190765.37296296295
2383,214238.49333333335
2384,234026.78333333333
2385,147156.91819444444
2386,138404.15365079365
2387,134357.3552631579
2388,105717.90333333334
2389,128905.48277777777
2390,138538.02111111113
2391,130261.65366096866
2392,113376.06296231545
2393,164015.00333333333
2394,143131.95763888888
2395,196822.88
2396,145774.2023809524
2397,203195.41666666666
2398,130778.27037037037
2399,62721.55
2400,59295.28
2401,118350.96162393162
2402,135113.48859649122
2403,136838.76
2404,143116.6888888889
2405,154056.34444444446
2406,135500.48023809522
2407,125604.5946031746
2408,134319.41925925924
2409,129579.57166666664
2410,167781.4
2411,121243.2038726089
2412,158136.01666666666
2413,136857.30999999997
2414,134627.78777777776
2415,136242.33333333334
2416,127235.0332905983
2417,129753.6
2418,126856.3701851852
2419,133324.47333333333
2420,125317.08225885224
2421,156229.62333333332
2422,123589.01333333334
2423,140282.34333333332
2424,152782.20666666667
2425,170429.32333333333
2426,134163.32666666666
2427,137593.9
2428,173388.61333333334
2429,113794.98633838385
2430,129877.41317460318
2431,107661.11
2432,133359.2103174603
2433,142325.20526315787
2434,145339.1111111111
2435,153092.90666666668
2436,101382.84535353535
2437,106369.81222222223
2438,120448.51757575758
2439,116274.50444444442
2440,123214.36333333333
2441,114831.68333333333
2442,106576.94
2443,114375.575
2444,125473.57407407406
2445,98494.87
2446,135278.13333333333
2447,227676.52
2448,147831.05666666667
2449,116948.40666666666
2450,165613.85733333335
2451,126800.99
2452,219631.38666666666
2453,99170.81666666667
2454,118680.72
2455,118865.17613756614
2456,140950.16444444444
2457,118780.27666666667
2458,104749.26916666667
2459,112822.97916666667
2460,141511.30333333334
2461,116542.85333333333
2462,141093.92333333334
2463,116876.8462962963
2464,173026.04666666666
2465,125683.355
2466,112137.99611111112
2467,151830.10166666665
2468,90755.97333333333
2469,89862.39666666667
2470,192657.58
2471,225998.7
2472,178603.63
2473,124769.6
2474,104787.80666666667
2475,232604.85666666666
2476,117497.82777777775
2477,130069.89333333333
2478,163715.91333333333
2479,117182.36
2480,140114.94925925924
2481,125468.91666666667
2482,135352.73
2483,119690.9304810005
2484,129420.72448107449
2485,125901.88666000667
2486,152349.94444444444
2487,185367.21
2488,148615.44
2489,149670.0397142857
2490,147440.58333333334
2491,102554.44666666667
2492,182311.98666666666
2493,130472.46333333333
2494,173352.30333333334
2495,109360.07
2496,217598.26333333334
2497,150567.7188888889
2498,118119.22866096864
2499,98753.25757575758
2500,132865.16666666666
2501,136042.30777777775
2502,153720.38666666666
2503,112995.68388888887
2504,200411.49666666667
2505,216755.59
2506,268615.0266666667
2507,296709.41333333333
2508,270269.3466666667
2509,221535.39333333334
2510,236684.6844444445
2511,183522.4402777778
2512,213753.51666666666
2513,223239.59333333332
2514,253253.17
2515,149495.82333333333
2516,155266.66333333333
2517,135713.58222222223
2518,145052.44365079366
2519,225841.35666666666
2520,203213.95
2521,190105.35984126988
2522,220435.3288888889
2523,132884.72495726496
2524,140569.75444444444
2525,143540.47724206347
2526,140327.51
2527,107378.01
2528,132697.2405128205
2529,131988.2316239316
2530,118587.03666666667
2531,250051.23333333334
2532,231863.585
2533,197642.5638888889
2534,247706.0
2535,302369.6533333333
2536,234883.09166666667
2537,234607.33666666667
2538,186230.92
2539,189240.64297619046
2540,175922.154
2541,176309.47477633477
2542,156955.95222222223
2543,133637.71595238094
2544,138962.4
2545,132035.50333333333
2546,143148.7511111111
2547,139849.88
2548,144924.76
2549,162706.41
2550,494346.95
2551,141288.9
2552,122043.30347578347
2553,89376.95333333334
2554,119495.79444444443
2555,105109.43333333333
2556,104188.38277777778
2557,120915.59111111109
2558,155698.42
2559,130785.76666666666
2560,121846.9562962963
2561,134985.43333333332
2562,133569.91333333333
2563,143003.77666666667
2564,165686.83
2565,114516.60666666667
2566,140010.03
2567,126485.84222222221
2568,194186.07333333333
2569,190037.81666666668
2570,120969.5
2571,172334.94222222225
2572,194275.84333333332
2573,240885.49
2574,297983.85333333333
2575,126202.83055555554
2576,134704.75666666665
2577,170169.09333333332
2578,96646.85333333333
2579,71162.43666666666
2580,139478.86833333335
2581,137784.31555555557
2582,119196.5011111111
2583,273372.45666666667
2584,159819.97904761907
2585,176855.13333333333
2586,216890.58333333334
2587,216601.65904761906
2588,158210.28333333333
2589,142063.88960317458
2590,225267.27666666667
2591,211383.13
2592,225090.09
2593,247807.77333333335
2594,177920.7161111111
2595,209155.54757575758
2596,348652.64666666667
2597,184022.69904761904
2598,266373.89
2599,307446.08
2600,159330.38333333333
2601,136323.43333333332
2602,86413.07333333333
2603,91735.40666666666
2604,87493.33333333333
2605,82483.38666666667
2606,144486.9879365079
2607,172723.56333333332
2608,201618.56666666668
2609,165618.74333333335
2610,112511.06809523811
2611,161847.98666666666
2612,153726.88666666666
2613,126932.12662337664
2614,118792.24238095236
2615,149170.85
2616,138346.2302631579
2617,173366.94
2618,187776.75666666665
2619,224794.53
2620,189633.50666666665
2621,185666.55444444445
2622,188564.97333333333
2623,252538.80296296297
2624,262974.92333333334
2625,315752.5466666667
2626,163006.60222222225
2627,190380.39666666667
2628,381096.24333333335
2629,433437.83666666667
2630,340778.9633333333
2631,422771.60333333333
2632,381074.1566666667
2633,312882.94666666666
2634,395975.8933333333
2635,147606.13666666666
2636,196449.63666666666
2637,182182.68666666668
2638,254709.24666666667
2639,180001.5
2640,152322.8888888889
2641,104210.07333333333
2642,187038.51333333334
2643,107432.43666666666
2644,131605.19518518518
2645,94308.51333333334
2646,89669.33333333333
2647,97166.64333333333
2648,136951.48555555556
2649,139313.066374269
2650,150489.93333333332
2651,150747.4222222222
2652,436725.63333333336
2653,254749.7
2654,243747.69666666666
2655,382081.9733333333
2656,326056.4066666667
2657,344419.32
2658,270082.1862962963
2659,296455.63666666666
2660,301262.23333333334
2661,338979.17
2662,363358.12
2663,280038.47
2664,278383.31666666665
2665,307803.25666666665
2666,284866.25666666665
2667,167366.8427124183
2668,173509.9719047619
2669,173730.36
2670,288469.85
2671,175108.64095238096
2672,178253.39333333334
2673,211004.25666666665
2674,215672.89
2675,165597.74
2676,182275.21571428573
2677,198424.98104575163
2678,252915.45333333334
2679,278703.0833333333
2680,278080.53
2681,409710.24666666664
2682,317532.97
2683,463612.85
2684,303646.12
2685,327195.6666666667
2686,263228.9344444445
2687,318740.61
2688,232333.39666666667
2689,208915.24194444445
2690,462358.8333333333
2691,185594.86898225956
2692,124469.36555555557
2693,197522.88111111108
2694,122492.40333333334
2695,186145.19984126984
2696,181166.32206349206
2697,195028.27333333335
2698,200768.33333333334
2699,176263.44777777776
2700,164527.71
2701,149508.76
2702,114700.36037037037
2703,142251.11666666667
2704,141375.77777777775
2705,126540.84698412697
2706,121347.24930134679
2707,126809.39773504272
2708,134559.6111111111
2709,113763.76388888888
2710,125144.47233766233
2711,281765.97
2712,343508.37666666665
2713,168187.58666666667
2714,149328.94333333333
2715,171026.16333333333
2716,154986.42333333334
2717,181180.63666666666
2718,236638.72333333333
2719,153691.74333333335
2720,177886.05333333334
2721,142393.3563425926
2722,157853.16333333333
2723,143498.82884615383
2724,130769.13852813853
2725,135416.8333333333
2726,143888.6126388889
2727,165332.13666666666
2728,167936.45571428572
2729,150097.22
2730,145829.59999999998
2731,115674.31722222222
2732,117383.26583333334
2733,166565.46666666667
2734,149200.74444444446
2735,133278.66666666666
2736,147339.4
2737,121149.7696031746
2738,139247.58666666667
2739,154463.13333333333
2740,136313.62666666668
2741,146976.94444444444
2742,148637.33571428573
2743,147340.21192982455
2744,142962.61
2745,138466.6885964912
2746,133233.97777777776
2747,160208.9757142857
2748,118890.14
2749,128418.93859649122
2750,133123.11666666667
2751,130229.89424242424
2752,227280.51333333334
2753,153061.32666666666
2754,200165.40666666668
2755,123081.44611111112
2756,94492.16333333333
2757,74195.31
2758,83800.92333333334
2759,159939.24666666667
2760,146526.22666666665
2761,146095.63999999998
2762,146454.79
2763,189445.62666666668
2764,167552.37
2765,267591.13333333336
2766,143741.9988888889
2767,92703.3
2768,132868.97222222225
2769,125904.78859649121
2770,157912.15037037036
2771,121436.53850223852
2772,121767.35
2773,148256.25
2774,140625.43444444443
2775,138027.74
2776,152825.6222222222
2777,157737.32333333333
2778,129892.45333333334
2779,123788.37666666666
2780,117859.88555555555
2781,104553.0018939394
2782,92706.46166666667
2783,102501.42333333334
2784,127637.97037037037
2785,141319.43
2786,66103.73
2787,118428.12879629633
2788,78727.03333333334
2789,231029.03666666665
2790,95866.72666666667
2791,117303.55333333333
2792,84929.61666666667
2793,166129.61166666666
2794,103861.36814814815
2795,116771.58444444442
2796,105277.10606060606
2797,209351.52666666667
2798,131955.69333333333
2799,114551.77333333333
2800,80167.74333333333
2801,116880.22744949495
2802,139725.88969696968
2803,162403.97
2804,143610.71
2805,99994.01666666666
2806,88442.77
2807,161734.04666666666
